source_text,target_text,language_pair,split,source_lang,target_lang,data_source
"Ito ay isang kapangyarihan na ibinigay ng Konstitusyon ng Estados Unidos sa Kongreso, bilang isang proteksyon laban sa pang-aabuso ng kapangyarihan ng mga opisyal ng pamahalaan.","Ini in usa nga gahom nga iginhatag han Konstitusyon han Estados Unidos ngadto han Kongreso, komo pag-usisa kontra han pag-abuso han gahom han mga opisyal han gobyerno.",war-tgl,train,tgl,war,alpaca
"Ang mga ito ay kilala dahil sa kanilang pag-play-play, pag-lumba-lumba mula sa tubig, at pag-access sa iba't ibang mga tool para sa komunikasyon","Kilala hira tungod han ira pag-uyag-uyag, paglukso-lukso tikang ha tubig, ngan pagkikirig hin iba-iba nga tunog para ha komunikasyon",war-tgl,train,tgl,war,alpaca
Tinuruan Niya Ako Kung Paano Magmaneho Ng Awto Sa Madulas Na Kalsada.,Gintutdoan Niya Ako Kon Paunan-O Magmaneho Hin Awto Ha Madalunot Nga Karsada.,,train,tgl,war,conversational
"ang pag-unlad ng digital na edukasyon ay kumakatawan sa isang bilyon na pagkakataon para sa mga tagapagturo at mag-aaral (anderson, 2018).","an haluag nga pagkarawat han digital nga edukasyon in nagrirepresentar hin birilhon nga higayon para han mga edukador ngan mga estudyante pareho (anderson, 2018).",war-tgl,train,tgl,war,alpaca
"Hayop: Oo, ano ang ginagawa mo!","Hayop: Oo, ginbubuhat mo!",war-tgl,val,tgl,war,alpaca
Pag-aasa sa mga salita na ibinigay .,Pagbutang hin tama han mga pulong nga iginhatag .,war-tgl,train,tgl,war,alpaca
Beijing Capital International Airport (PEK) - China - 100.01 milyones na pasahero 3.,"Beijing Capital International Airport (PEK) - China - 100.01 milyones nga mga pasahero
3.",war-tgl,train,tgl,war,alpaca
mga taong may kahirapan sa pag-focus o pag-iingat o pag-focus.,mga tawo nga nakukurian pagkonsentrar o pagpabilin nga nakapokus.,war-tgl,train,tgl,war,alpaca
Maaari mo bang magsabi ng higit pa tungkol sa pang-araw-araw na mga responsibilidad ng papel na ito?,Pwede ba kamo magsumat hin dugang pa mahitungod han adlaw-adlaw nga mga responsabilidad hini nga papel?,war-tgl,val,tgl,war,alpaca
"pwede bang humingi ng pabor, pakidaan ng toyo doon sa tindahan mamaya.","pwede mangaro hin pabor, palihug pag-agi hin toyo didto ha tindahan maya-maya.",war-tgl,train,tgl,war,alpaca
"Karagdagan pa, kadalasan ay kailangang gastusin ng mga tagapagturo ang kanilang sariling pera sa mga suplay at materyales sa klase.","Dugang pa, agsob nga kinahanglan gumastos an mga edukador han ira kalugaringon nga kwarta ha mga suplay ngan materyales ha klase.",war-tgl,train,tgl,war,alpaca
Dapat kang mag-aral ng isang programa na gumagamit ng Python Imaging Library (PIL) upang buksan at pagmaniobrahan ang mga file ng imahe.,Tigamni nga ini nga programa nagamit han Python Imaging Library (PIL) ha pag-abri ngan pagmaniobra han imahe file.,war-tgl,train,tgl,war,alpaca
pilit niyang inaayos ang aming lumang telebisyon upang makapanood kami ng balita tungkol sa bagyo ngayong gabi,pirit niya nga gin-aayad an amon daan nga telebisyon basi makakita kami han balita parti han bagyo yana nga gab-i,,train,tgl,war,conversational
Limang pangalan ang nagwagi ng Nobel Prize.,Pagngaran hin lima nga nagdaog han Pasidungog Nobel.,war-tgl,val,tgl,war,alpaca
Pinaalalahanan Ako Ng Doktor Na Uminom Ng Walong Baso Ng Tubig Araw-Araw Para Hindi Ma-Dehydrate.,Ginpahinumdoman Ako Han Doktor Nga Uminom Hin Walo Ka Baso Nga Tubig Kada Adlaw Basi Diri Madehydrate.,,train,tgl,war,conversational
kinakailangan ang malaking pag-unawa kung nag-aalaga ng mga batang malikot at palaging tumatakbo sa labas.,ginkikinahanglan an dako nga pagsabot kon nag-aataman hin mga bata nga maliksi ngan pirme nadalagan ha gawas.,,train,tgl,war,conversational
Maaari silang maging sensitibo sa mga bagay na may kaugnayan sa mga salita at mga tag-a-tag.,Mahimo ini makahimo ha ira nga magin sensitibo ha aringasa ngan mga taga-gawas.,war-tgl,val,tgl,war,alpaca
"Pag-aalis ng pinakadakila na bilis ng puso: Ang pinakadakila na bilis ng puso sa nagtititikatiguti habang nagtitikalagas, mas mahirap para sa puso na mag-bomb at mag-madagmit tulad ng una.","Pag-iban han pinakadako nga kadagmitan han kasingkasing: An pinakadako nga kadagmitan han kasingkasing in nagtitikaguti samtang nagtitikalagas, salit mas makuri para han kasingkasing nga magbomba hin dugo hin madagmit sugad han una.",war-tgl,train,tgl,war,alpaca
Sila ay din sinasabing may malapit na relasyon sa iba pang mga diyos at responsable sa pagganap ng mga relihiyosong ritwal upang maiwasan ang pagkakapareho ng mga tao at mga diyos.,Gintotoohan liwat nga may-ada hira duok nga relasyon ha iba nga mga dios ngan responsable ha pagbuhat hin relihiyoso nga mga rituwal basi matipigan an pagkaurosa han mga tawo ngan han mga dios.,war-tgl,val,tgl,war,alpaca
"At tulad ng lalaki, ang salamangkero at ang dragon,","Ngan sugad man, an salamangkero ngan an dragon,",war-tgl,train,tgl,war,alpaca
maaga talaga akong nagising ngayong umaga upang makahugas ng lahat ng nagkatambak na pinggan sa aming lababo kanina,sayo gud ako minmata yana nga aga basi makahugas han ngatanan nga nagkatambak nga pinggan ha amon lababo kanina,,train,tgl,war,conversational
Kinakailangan ng mahusay na pagpaplano at pag-unawa sa mga gastos at benepisyo na nauugnay sa ML.,Nagkikinahanglan ini hin maupay nga pagplano ngan pag-intindi han mga gastos ngan mga benepisyo nga may kalabutan ha ML.,war-tgl,train,tgl,war,alpaca
At mga oras na hindi dapat.,Ngan mga takna nga ig-aambit.,war-tgl,train,tgl,war,alpaca
"Malapit nang umulan, mas mabuti kung umuwi na tayo upang hindi tayo mabasa sa daan.","Malapit na umuran, mas maupay kon umuli na kita basi diri kita mabasa ha dalan.",,train,tgl,war,conversational
Mga Benepisyo sa Kapamilya A. Pag-aalaga ng hindi sustainable na pag-ubuhay .,"Mga Benepisyo ha Sosyedad
A. Pag-aghat hin sustenable nga pagkinabuhi .",war-tgl,val,tgl,war,alpaca
"Mga alaala na ginawa, na walang anuman na dapat ipagmalaki,","Mga hinumduman nga ginhimo, nga waray bisan ano nga pag-ataman,",war-tgl,train,tgl,war,alpaca
"hindi ko alam kung nasaan siya ngayon, ngunit baka pumunta siya sa kanto","diri ako maaram kon diin hiya yana, kundi bangin nakadto hiya ha kanto",,train,tgl,war,conversational
Ibalik ang salitang basi magin mas pormal ito pamation.,Ibalik an pulong basi magin mas pormal ito pamation.,war-tgl,train,tgl,war,alpaca
"Maaari pa ring ito na kumakatawan sa kabutihan, kabutihan, at buhay, dahil sa mga koneksyon nito sa buhay ng halaman at sa likas na mundo.","Pwede gihapon ini magrepresentar han panlawas, pagkamabungahon, ngan kinabuhi, tungod han mga koneksyon hini ha kinabuhi han tanom ngan ha natural nga kalibutan.",war-tgl,train,tgl,war,alpaca
matindi ang trapiko ngayon kaya siguraduhing maagang umalis.,dako an trapiko yana sanglit siguraduhon nga sayo lumakat.,,train,tgl,war,conversational
Mahal ang pagkain ngayon,Mahal an pagkaon yana,,train,tgl,war,conversational
nagluto siya ng lechon paksiw at pansit bilang paghahanda para sa aking kaarawan,nagluto hiya hin lechon paksiw ngan pansit komo paghahanda para han akon kaadlawan,,train,tgl,war,conversational
Maaari mo bang ipaliwanag sa akin kung ano ang problema?,Pwede ba niyo isaysay ha akon an problema?,war-tgl,train,tgl,war,alpaca
"Ang mga bulate ay nakikipag-usap sa pamamagitan ng mga pheromone at mga alon, na kung saan ay nag-aalaga upang matiyak na ang kolonya ay nabubuhay","An mga putyukan nagkukomunikar pinaagi han mga pheromone ngan mga sayaw, nga nagbuburublig basi masiguro nga mabuhi an kolonya",war-tgl,train,tgl,war,alpaca
"Ang isang araw na paglalakad, pagsasanay ng yoga o pag-gym ay makakatulong sa iyo na alisin ang iyong isipan mula sa iyong mga alalahanin at ilipat ang iyong pansin sa kasalukuyan at sa sandaling ito.","An madagmit nga paglakat, pagbuhat hin klase hin yoga o pag-igo ha gym makakabulig ha pagkuha han imo hunahuna tikang ha imo mga kabaraka ngan pagbalhin han imo pokus ngadto ha presente nga takna.",war-tgl,train,tgl,war,alpaca
"ang mga podcast at radyo ay parehong mga anyo ng media na nagbibigay ng mga mamamahayag ng audio na nilalaman, ngunit may ilang mga pangunahing pagkakaiba sa pagitan ng dalawa.","an mga podcast ngan radyo pareho nga porma hin media nga naghahatag hin mga mamarati hin audio nga sulod, pero mayda pipira nga panguna nga mga kaibahan ha butnga hini.",war-tgl,train,tgl,war,alpaca
"Sa wakas, ang AI ay maaaring magkaroon ng malaking epekto sa industriya ng eroplano, mula sa pagpapabuti ng kahusayan sa operasyon at karanasan ng customer hanggang sa pagpapabuti ng katalya","Ha pagtapos, an AI in mayda dako nga epekto ha industriya han eroplano, tikang ha pagpa-uswag han kahusayan han operasyon ngan eksperyensya han kustomer ngadto ha pagpa-uswag han katalwasan",war-tgl,train,tgl,war,alpaca
"mark: (nag-undang) sige, ginkumbinsi mo ako.","mark: (nag-undang) sige, ginkumbinsi mo ako.",war-tgl,test,tgl,war,alpaca
May nakakita sa akin na lumilipad na parang isang manok na parang isang langgam .,May nakit-an ako nga naglulupad-lupad nga gutiay nga tamsi .,war-tgl,test,tgl,war,alpaca
Natuwa ang mga magsasaka nang biglang bumuhos ang ulan dahil natutuyo na ang lupa sa kanilang sinasakang palayan,Nalipay an mga mangunguma han tigda bumunok an uran kay nagmamara na an tuna ha ira gin-uuma nga pinitak,,train,tgl,war,conversational
"Sa palagay mo, hindi ba ito magiging ganito sa buong araw?","Ha imo hunahuna, magpapabilin ba ito nga sugad hito ha bug-os nga adlaw?",war-tgl,train,tgl,war,alpaca
Paki-bawasan naman ang presyo. ,Alayon la pag-iban han presyo.,,train,tgl,war,alpaca
gumagamit: karuyag o unta mag-book hin tiket ha eruplano.,gumagamit: karuyag ko unta mag-book hin tiket ha eruplano.,war-tgl,test,tgl,war,alpaca
Iparang at iparang ng demokrasya at totalitarismo.,Ikumpara ngan igtanding an demokrasya ngan totalitarismo.,war-tgl,train,tgl,war,alpaca
Hindi ko talaga ganoon-thrill ang ganito.,Diri gud ako sugad ka-thrill hini.,war-tgl,train,tgl,war,alpaca
nakatanggap siya ng libreng paggagamot dahil sa programa ng aming alkalde,nakakarawat hiya hin libre nga pagtambal tungod han programa han amon mayor,,train,tgl,war,conversational
Mag-ulat ng isang kuwento tungkol sa panahon ng kasaringsing.,Paghimo hin siday mahitungod han panahon han katsaringsing.,war-tgl,train,tgl,war,alpaca
"Mga Bola ng Buhok - Ang mga pusa ay may likas na pangangailangan na mag-ayos ng kanilang sarili, na kumukuha ng mga buhok at bumubuo ng mga bola ng buhok.","Mga Bola han Buhok - An mga pusa in mayda kinaiya nga panginahanglan nga mag-ayos han ira kalugaringon, nga nagdudurot hin pag-inom hin buhok ngan pagporma hin mga bola hin buhok.",war-tgl,train,tgl,war,alpaca
Ilarawan ang modelo ng pag-aram ng makina na maaaring makabuo ng isang kalamposan o kalamposan ng isang negosyo.,Ihulagway an modelo han pag-aram han makina nga makakatagna han kalamposan o kapakyasan han usa nga negosyo.,war-tgl,train,tgl,war,alpaca
"Matagal ko nang napapansin ang kanyang pananahimik, tila ba mayroon siyang kimkim na malaking problema","Maiha ko na nga napapansin an iya pagkamamingaw, baga hin mayda hiya ginhihimo nga dako nga problema",,train,tgl,war,conversational
humingi siya ng tulong sa pulis dahil sa nawawalang gamit sa kanilang bahay.,nangaro hiya hin bulig ha pulis tungod han nawawara nga gamit ha ira balay.,,train,tgl,war,conversational
Handurawa an rumba han kabayo.,Handurawa an rumba han kabayo.,war-tgl,train,tgl,war,alpaca
Ang isa ay sa likod o putos sa mga bababagtas .,Usa nga likod o putos ha pagbaktas .,war-tgl,train,tgl,war,alpaca
Nakakain kami sa isang sikat na restawran kahapon ng tanghali matapos kaming dumalo sa aming nakakapagod na pulong,Nakakaon kami ha usa nga sikat nga restawran kakulop han udto kahuman namon umatendir han amon nakakapoy nga miting,war-tgl,train,tgl,war,alpaca
Liwani hin pronombre an masunod .,Liwani hin pronombre an masunod .,war-tgl,train,tgl,war,alpaca
Halipot sa form: Ang pelikula ay sinampal ni Dako at ni Tom Cruise.,Halipot nga porma: Dako nga kalampusan an pelikula ni Tom Cruise.,war-tgl,train,tgl,war,alpaca
Kaligtasan: Ang natural gas ay hindi nakaka-inhaler at hindi nakaka-dust at ligtas na ginagamit sa mga bahay at industriya,Katalwasan: An natural nga gas in diri nakakahilo ngan diri nakakadunot sanglit talwas ini gamiton ha mga panimalay ngan mga industriya,war-tgl,train,tgl,war,alpaca
"Limonada, yelo nga tsa, serbesa, alaksiw, at soda .","Limonada, yelo nga tsa, serbesa, alaksiw, ngan soda .",war-tgl,train,tgl,war,alpaca
Ang isa ay maaaring may pag-iisip na siya ay hindi naghahanap ng mga ito.,Usahay may-ada hiya pag-abat nga diri hiya ginbibiling hito.,war-tgl,train,tgl,war,alpaca
"Ang Lakers ay nakakuha ng 112 puntos na may 45% porsyento ng mga shot, habang ang Cavaliers ay nakakuha ng 101 puntos na may 42% porsyento ng mga shot.","An Lakers in nakakuha hin 112 puntos nga mayda porsyento hin shots nga 45%, samtang an Cavaliers in nakakuha hin 101 puntos nga mayda porsyento hin shots nga 42%.",war-tgl,train,tgl,war,alpaca
Natuwa ang mga bata nang makita nila ang mga bagong laruan na ibinigay ng kanilang lolo,Nalipay an mga bata han makit-an nira an bag-o nga mga mulayan nga iginhatag han ira lolo,,test,tgl,war,conversational
Ang pagbibigay ng positibong karanasan sa customer ay makakatulong sa pagtatayo ng tiwala at katapatan.,An paghatag hin positibo nga eksperyensya han kustomer makakabulig ha pagtukod hin pagsarig ngan pagkamaunungon.,war-tgl,train,tgl,war,alpaca
"Upang makagawa ng mga produkto na may mga produkto, ang mga kumpanya ay kailangang gumawa ng mga bag na may mga produkto, serbisyo o modelo ng negosyo, na nakahahalintulad sa mga bag ng mga customer.","Para makahimo hin asul nga kadagatan, kinahanglan maghimo an mga kompanya hin mga bag-o nga produkto, serbisyo o mga modelo hin negosyo, nga nakakadani ha mga bag-o nga kustomer.",war-tgl,train,tgl,war,alpaca
Gumamit ng isang programmable thermostat upang makatulong sa regular na pag-iinit at pag-init ng bahay.,Gamita an programable nga thermostat para makabulig pag-regular han pagpaso ngan pagpabugnaw han iyo balay.,war-tgl,train,tgl,war,alpaca
"Ang mga pangunahing prinsipyo ng demokrasya ay kinabibilangan ng proteksyon ng mga karapatan at kalayaan ng indibidwal, gaya ng kalayaan sa pagsasalita at pagsasama-sama, at ang pamamahala ng batas.","An mga batakan nga prinsipyo han demokrasya nag-uupod han pagpanalipod han mga katungod ngan kagawasan han tagsa-tagsa, sugad han kagawasan ha pagyakan ngan pagtirok, ngan an pagmando han balaud.",war-tgl,train,tgl,war,alpaca
ang aking paboritong ehersisyo para sa likod ay ang lat pulldowns dahil maganda ang epekto nito,an akon paborito nga ehersisyo para ha luyo amo an lat pulldowns kay maupay an epekto hini,,train,tgl,war,conversational
Pwede bang humingi ng karagdagang sabaw dahil napakaanghang nitong niluto mong ulam ngayon,Pwede ba mangaro hin dugang nga sabaw kay kamaharang hini nga imo ginluto nga sud-an yana,war-tgl,train,tgl,war,alpaca
I-summarize ang isyu ng kahirapan sa tatlong mga tuntunin.,Isumaryo an isyu han kapobrehan ha tulo nga mga tudling.,war-tgl,train,tgl,war,alpaca
Bibili Ako Ng Bagong Damit.,Mapalit Ako Hin Bag-O Nga Bado.,,train,tgl,war,conversational
"sa halip, dapat nating isipin kung ang ating mga gawain ay may etika at kung ito ay sumusunod sa ating mga prinsipyo.",aada ha aton an paghunahuna kon an aton mga buhat may-ada etika ngan kon nasunod ito ha aton mga prinsipyo.,war-tgl,train,tgl,war,alpaca
sumaryohin ang mga pangyayari sa mga sumusunod na maikling kuwento.,sumaryoha an mga panhitabo ha masunod nga halipot nga istorya.,war-tgl,train,tgl,war,alpaca
"Hindi lamang ito maaaring mag-save ng mga trabaho, ngunit maaari ring mag-save ng mga gastos na may kinalaman sa mga bayarin at seguro ng mga manggagawa.","Diri la ini nakakapaupay han katalwasan ha trabahoan, kundi makakaiban gihapon han mga gastos nga may kalabutan han bayad ngan seguro han mga trabahador.",war-tgl,val,tgl,war,alpaca
Patuloy Tayong Magtiwala Sa Diyos Para Sa Ating Ligtas At Masayang Kinabukasan.,Padayon Kita Nga Magsarig Ha Ginoo Para Han Aton Talwas Ngan Malipayon Nga Kabubuwason.,,train,tgl,war,conversational
binalikan niya ang tindera dahil nakalimutan niyang kunin ang kanyang sukli pagkatapos.,ginbalikan niya an tindera kay nahingalimtan niya pagkuha han iya sukli kahuman.,,train,tgl,war,conversational
Siya ay introverted at hindi komportable sa mga tao.,Introberto hiya ngan diri hiya komportable kon kaupod niya an mga tawo.,war-tgl,train,tgl,war,alpaca
"Dahil dito, ang artikulo ay nagiging impormatibo, mapulsanon at maaaring maging isang nakakatawang impormasyon para sa mga mag-aaral na interesado sa paksang ito.","Tungod hini, an artikulo nagigin impormatibo, mapulsanon ngan may hilarom nga pagsabot para ha mga magbarasa nga interesado hini nga topiko.",war-tgl,train,tgl,war,alpaca
"Ayos Lang Ako Kahit Medyo Pagod, Huwag Ka Nang Mag-Alala Sa Akin.","Okay La Ako Bisan Medyo Ginuol, Ayaw Na Kabaraka Ha Akon.",,train,tgl,war,conversational
Mga pag-aalala sa data at seguridad sa Internet .,Mga pagtalapas han datos ngan seguridad ha Internet .,war-tgl,train,tgl,war,alpaca
dinala ko ang mga lumang dyaryo sa labas upang ibenta sa magbobote na madalas dumaan dito sa aming kalsada.,gindara ko an mga daan nga dyaryo ha gawas basi igbaligya ha mambobotelya nga agsob naagi dinhi ha amon karsada.,,train,tgl,war,conversational
Pagdisenyo ng website .,Pagdisenyo hin website .,war-tgl,train,tgl,war,alpaca
Ang kapareha ng kumpanya ang gumagawa ng desisyon.,An tagdumara han kompanya nga naghihimo han desisyon.,war-tgl,train,tgl,war,alpaca
"Kaya, ang tamang pagpipilian ay D. Diri-mapasalamaton","Salit, an husto nga opsyon amo an D. Diri-mapasalamaton",war-tgl,val,tgl,war,alpaca
"Nakakapagod mang bumiyahe ng ilang oras sa dagat, nawawala ang iyong pagod kapag nakikita mo na ang magandang isla ng Boracay.","Nakakapoy man an bumyahe hin pira ka oras ha dagat, nawawara an imo guol kon nakikita mo na an maghusay nga isla han Boracay.",war-tgl,train,tgl,war,alpaca
Pagkatapos nito ay an ira turno.,Natapos hini an ira turno.,war-tgl,train,tgl,war,alpaca
Ang isang lider ay dapat mag-express ng kanilang mga plano para sa kabutihan at mag-aghat ng mga hakbang na dapat gawin upang makamit ito.,An usa nga lider in kinahanglan makagpahayag han ira panlantaw para han kabubuwason ngan mag-aghat han iba nga magkaurusa para makab-ot ini.,war-tgl,train,tgl,war,alpaca
Ipinaliwanag niya kung bakit mahalaga ang paglikha sa modernong mundo sa loob ng hindi hihigit sa 8 salita.,Isaysay kun kay ano nga importante an pagkamamugnaon ha moderno nga kalibutan ha diri malapos hin 8 nga pulong.,war-tgl,train,tgl,war,alpaca
