source_text,target_text,language_pair,split,source_lang,target_lang
Ang isang mabisang paraan upang mabawasan ang pag-init ng mundo ay ang pag-aalis ng mga gas na nagpapaunlad ng greenhouse.,Usa nga epektibo nga paagi ha pagpugong han pagpaso han kalibotan amo an pag-iban han pagbuga han greenhouse gas.,war-tgl,train,tgl,war
"Sapagka't ang mga espiritu ng kapangyarihan ay umaagos, at ang mga dayuhan ay nagsisipagsipanggap sa kanilang mga kamay - isang bagay na walang kapayapaan.","Pira nga maisog nga mga kalag an nag-aabante, ngan an mga alien in nag-uunat han ira mga kamot - usa nga kiwa hin kamurayawan.",war-tgl,train,tgl,war
Ang mga ito ay maaaring mali o walang masunod na pag-uusap.,Susiha kun mayda sayop o waray an masunod nga tudling.,war-tgl,train,tgl,war
Gumawa ng isang mnemonic para sa pagkakasunud-sunod ng mga planeta sa ating solar system.,Paghimo hin mnemonik para han pagkasunod-sunod han mga planeta ha aton sistema solar.,war-tgl,train,tgl,war
May ilang mga pagkakatulad sa pagitan ng mga pusa at mga manok din.,Mayda pipira nga mga pagkapareho ha butnga han mga pusa ngan ayam sugad man.,war-tgl,train,tgl,war
I-type ang ika-5 na element sa isang listahan.,Bilnga an ika-5 nga gidako-i nga elemento ha usa nga lista .,war-tgl,train,tgl,war
Ang random na pagbubuo ng 8-digit na numero .,Paghimo hin random nga 8-ka-digit nga numero .,war-tgl,train,tgl,war
"Salad ng Prutas ng may Saging, Strawberry, Raspberry at Blueberry Mga sangkap: - 2 saging, hiwa .","Salad nga Prutas nga may Saging, Strawberry, Raspberry ngan Blueberry

Mga sangkap:
- 2 nga saging, hiwa .",war-tgl,train,tgl,war
Mag-andam ng hindi pinalamutian na bersyon ng sumusunod na resipe sa loob ng 15 minuto at mag-andam:,Paghimo hin ginbag-o nga bersyon han masunod nga resipe nga 15 minutos la an pag-andam:,war-tgl,train,tgl,war
"Sa pamamagitan ng pagbabahagi ng nilalaman sa mga popular na blog sa edukasyon at mga grupo sa social media, makakarating ka sa mas maraming mamarati at makagawa ng interes.","Pinaagi han pagpaangbit hini nga sulod ha mga sikat nga educational blogs ngan mga grupo ha social media, makakaabot kita hin mas haluag nga mga mamarati ngan makakahimo hin interes.",war-tgl,train,tgl,war
"Ang pangunahing tungkulin nito ay ang pagtiyak na ang pandaigdigang kalakalan ay ligtas, matatag, at malaya para sa mga manggagawa.","An panguna nga buruhaton hini amo an pagsiguro nga an pankalibutan nga komersyo in mag-aawas hin hapsay, matatag-an, ngan libre kutob ha mahihimo.",war-tgl,train,tgl,war
Mga sapatos o botes sa mga baktas.,Mga sapatos o botas ha pagbaktas .,war-tgl,train,tgl,war
Hiwa-hiwaa an Sibuyas: Ang mga sibuyas ay may kakayahan sa pagsupsop at sa pag-paint.,Hiwa-hiwaa an Sibuyas: An sibuyas may kapasidad ha pagsupsop han aso han pintura.,war-tgl,train,tgl,war
Ang isang career pathway ay ang paglikha ng isang degree sa pisika upang maging isang Science Communicator.,An mamugnaon nga dalan ha karera para hin usa nga may-ada degree ha pisika mahimo magin usa nga Komunikador ha Syensya.,war-tgl,train,tgl,war
Aktibo na gawain: ReLU (Gintadong na Linear na Unit) - isang gawain na ginagamit sa pagkalkula ng output ng bawat node sa modelo.,Pag-aktibo nga buruhaton: ReLU (Gintadong nga Linear nga Yunit) - an buruhaton nga ginagamit ha pagkuwenta han paggawas han kada node ha modelo.,war-tgl,train,tgl,war
"Sa larawan, maaaring may dalawang zebra sa natabok at isang sa savannah.","Ha litrato, may-ada duha nga zebra nga natabok ha usa nga sabana.",war-tgl,train,tgl,war
"""Aw, hindi ko naman alam kung ano ang mga impormasyon na nasa pag-aayos ng pag-aayos ng mga halog at pag-aayos ng aking memorya.","""Aw, baga hin an imo gin-aaro nga impormasyon in yana nagbabakasyon ha haluag nga kahiladman han akon memorya.",war-tgl,train,tgl,war
Mahalaga ang kaligtasan sa online upang maprotektahan ang iyong personal na impormasyon!,Importante an seguridad ha online basi magin talwas an imo pribado nga impormasyon!,war-tgl,train,tgl,war
"Bubbles: (nag-uwang) Nag-Ingles, nag-usap sa kita ng Hindi.","Bubbles: (nag-uwang) Nagngingisi, nag-istorya na kita hini.",war-tgl,train,tgl,war
i-print () Ang code ng driver sa pag-print ng programa .,"imprinta ()

 Kodigo han drayber ha pagsulay han programa .",war-tgl,train,tgl,war
"Kung hindi ka naman nagbago, kailangan mong mag-order at mag-order ng mga pera para ma-deposit mo ang iyong pera.","Kon nakapili ka na hin pagbalyo, kinahanglan mo maghimo hin kuwenta ngan magbutang hin pitaka basi ibutang an imo kwarta.",war-tgl,train,tgl,war
Hindi naman tayo naghahanap ng mga bayad.,Diri kita namimiling hin pag-uyon.,war-tgl,train,tgl,war
"Tikang han kaanyag han nasirang ng araw, .","Tikang han kaanyag han nasirang nga adlaw, .",war-tgl,train,tgl,war
"8. freeCodeCamp: Pag-aaral ng pag-unlad ng web, mga algorithm at istraktura ng data, at mga front-end library sa pamamagitan ng interactive pag-code paragraphs, mga proyekto, at paggamit ng mga forum.","8. freeCodeCamp: Pag-aram sa pag-uswag sa web, mga algorithm ug mga istraktura sa datos, ug mga front-end library pinaagi sa mga interaktibo nga mga ayat sa pag-code, mga proyekto, ug usa ka bulig nga forum.",war-tgl,train,tgl,war
"At sa mga bagay na yaon, ay iyong ipinalalagay sa una mo ang iyong kaluwalhatian sa mga pagano, at ang iyong kapurihan, at ang iyong mga pag-aari na magsisisi sa iyo.","Pag-abot hito, ginhihigop mo iton siyahan nga mahimayaon nga paghigop, naabat an kapaso ngan pagliaw nga nagsasarang pinaagi ha imo.",war-tgl,train,tgl,war
"May isang pagtaas ng paggamit ng teknolohiya sa mundo sa nakalipas na ilang taon, at ang isa sa mga ito ay walang mga palatandaan na magiging madali at malapit.","May-ada nagtitikadamu nga uso ha kalibotan han teknolohiya ha naglabay nga pipira ka tuig, ngan usa ito nga waray nagpapakita hin mga tigaman nga maghihinay ha diri na maiha.",war-tgl,train,tgl,war
"Ang isang kanta na maaaring maging angkop sa paglalarawan na ito ay ang ""Aadi an Adlaw"" ng Beatles.","Usa nga kanta nga bangin angay hini nga paghulagway amo an ""Aadi an Adlaw"" han Beatles.",war-tgl,train,tgl,war
"Kung hindi naman tayo nag-aakyat ng dalawang taon, hindi natin ito dapat gawin.","Ha diri maminos duha nga tudling, isaysay kon ano an pag-agaw.",war-tgl,train,tgl,war
"Ang mga katangian na ito ay maaaring isama ang pag-aayos, komposisyon, at ang kawalan ng anumang mga sangkap o mga sangkap.","Ini nga mga kinaiya mahimo mag-upod han pagkahimo, komposisyon, ngan pagkaada hin bisan ano nga mga pahid o kaumog.",war-tgl,train,tgl,war
"Pag-apruba ng utang: Kapag naaprubahan ang iyong utang, ang iyong tagapagpautang ay magbibigay sa iyo ng isang pangako sa utang na tumutugma sa mga kondisyon ng utang.","Pagkuha hin pag-aprobar han pautang: Kon aprobahan an imo utang, an imo nagpapautang maghahatag ha imo hin saad ha utang nga nagsusumat han mga kondisyon han utang.",war-tgl,train,tgl,war
"Prometaphase: Sa panahong ito, ang nukleyar ay ganap na nawawala, at ang mga bahagi ng katawan ay naka-set sa mga sentro ng mga kromosom.","Prometaphase: Hini nga yugto, an nukleyar nga sobre bug-os nga nawawara, ngan an mga lanot han tuyok nadukot ha mga sentromere han mga kromosom.",war-tgl,train,tgl,war
Siya ay pinatugtog sa papel bilang parahimo .,Gintanyagan hiya hin papel sugad nga parahimo .,war-tgl,train,tgl,war
Hindi naman dapat na ang isang tao ay mag-isa sa kanyang mga anak.,Paghimo hin hingyap para han kaadlawan han usa nga tawo.,war-tgl,train,tgl,war
"Ang mga pagsisikap na protektahan ang kapaligiran ay maaaring magresulta sa isang pag-iwas sa iba't ibang uri ng buhay, na maaaring magkaroon ng malaking epekto sa planeta at sa ating sariling pamumuhay.","An kapakyasan ha pagpanalipod ha palibot mahimo magresulta ha pagkawara han pagkaiba-iba han kinabuhi, nga mahimo magkaada daku nga epekto ha planeta ngan ha aton kalugaringon nga pagkinabuhi.",war-tgl,train,tgl,war
Ang misyon ng kumpanya ay ang pag-aalaga at pag-aalaga.,An misyon han kompanya amo an pagpadukwag han pagpadayon.,war-tgl,train,tgl,war
"Bukod dito, plano naming makipagtulungan sa mga lokal na tindahan ng hayop at mga klinika ng hayop upang i-promote ang aming mga serbisyo.","Labot pa, plano namon makigkolaborar ha mga lokal nga tindahan hin hayop ngan mga klinika han mga hayop basi maipasamwak an amon mga serbisyo.",war-tgl,train,tgl,war
"Ang mga iskultura sa buwan ay ginawa mula sa iba't ibang uri ng mga materyales tulad ng lapok, bato, metal, o kahoy.","An mga eskultura in pwede himoon tikang hin damo nga klase hin materyales sugad hin lapok, bato, metal, o kahoy.",war-tgl,train,tgl,war
I-order ang mga sumusunod na bagay sa pagkakasunud-sunod mula sa pinakamaraming apektado hanggang sa pinakamaraming apektado.,Ibutang an masunod nga mga butang ha pagkasunod-sunod tikang han pinakadamo nga tawo nga apektado ngadto han pinakagutiay.,war-tgl,train,tgl,war
Ano ang karaniwang pinag-uusapan ni Rayna Elizabeth II tungkol sa nasyonalidad?,Hin-o an kasagaran nga iginkakaupod ni Rayna Elizabeth II may kalabotan ha nasyonalidad?,war-tgl,train,tgl,war
Nahidlaw hiya ha katirok.,Nahidlaw hiya ha katirok.,war-tgl,train,tgl,war
Pagbalyuay han crypto .,Pagbalyuay han kripto .,war-tgl,train,tgl,war
Ang mga hindi direktang at interactive na klase na ito ay nagpapahintulot sa mga mag-aaral na maging mas praktikal at may tiwala sa pagsasalita ng Pranses.,Ini nga klase hin direkta nga pakig-upod nagtutugot ha mga estudyante nga magin mas maabtik ngan may kompyansa ha ira ginyayakan nga Franses.,war-tgl,train,tgl,war
"Pag-repasuha at pag-ayad ng baton: Kapag ang isang modelo ng GPT ay nakagawa ng baton, dapat itong repasuhin upang matiyak na ito ay may kasamang, eksakto, at maaaring makasama.","Repasuha ngan pag-ayad han baton: Kun an modelo han GPT in nakahimo hin baton, kinahanglan ini repasuhon para maseguro nga ini in may kalabutan, eksakto, ngan magkakasumpay.",war-tgl,train,tgl,war
Alam ko kung ano ang hindi mo dapat pag-aalala .,Maaram la nga diri ka nag-uusahan .,war-tgl,train,tgl,war
Hindi mo na lang ako tatanggap ng produkto ng aking gin-gasto!,Diri takos ini nga produkto han akon gin-gasto!,war-tgl,train,tgl,war
Paggawa ng isang kuwento na may kasunod na salita.,Paghimo hin himo-himo nga istorya nga may masunod nga pulong.,war-tgl,train,tgl,war
Mag-ayuno ng isang minuto o higit pa hanggang sa mag-iipon ang pancake at mag-iipon ng dalawang beses.,Lutua hin usa pa ka minuto o sobra pa tubtob nga maluto hin maupay an pancake ngan magin bulawanon ha duha nga ligid.,war-tgl,train,tgl,war
"Ang pag-aayos ng kalangitan na may mga kulay na mapit at pinong hindi mapit, .","Pagpinta han langit nga may mga kolor nga mapaso ngan pino hinduro, .",war-tgl,train,tgl,war
Panit han Cassia (kilala rin bilang kanais han Intsik).,Panit han Cassia (kilala liwat nga kanela han Intsik) .,war-tgl,train,tgl,war
"Ang paggamit ng mga character, mga ideya at mga ideya ay makakatulong din sa pagpapadala ng mensahe sa isang mas kaaya-aya at kapareho na paraan.","An paggamit hin mga karakter, gintikangan ngan tunog makakabulig liwat ha pagpaabot han mensahe ha mas makalilipay ngan nakakadani nga paagi.",war-tgl,train,tgl,war
"Bilang karagdagan, ang pagbabago ng klima ay maaaring mapahirap ang umiiral na mga problema na kinakaharap ng mga bansa sa Silangang Aprika, gaya ng pag-access sa mga merkado, pag-utang, at teknolohiya.","Dugang pa, an pagbag-o han klima mahimo magpagrabe han naeksister nga mga ayat nga gin-aatubang han mga parauma ha Este nga Aprika, sugad han pag-angkon hin mga merkado, pautang, ngan teknolohiya.",war-tgl,train,tgl,war
"Ang ilan sa mga pangunahing mga pag-uumol ng mga ocean plate ay ang Mid-Atlantic at Tungtod, ang South Pacific at Tungtod, at ang Tungtod ng Gakkel, at iba pa.","An pipira han mga dagko nga mga katubtuban han mga plato han kadagatan nag-uupod han Butnga-Atlantiko nga Tungtod, an Sinirangan Pasipiko nga Tungtod, ngan an Tungtod han Gakkel, ngan iba pa.",war-tgl,train,tgl,war
Ilarawan ang sitwasyon sa iyong paboritong aklat.,Ihulagway an kahimtang han imo paborito nga libro.,war-tgl,train,tgl,war
"Shanghai: Ang pangalawang pinakamalaking lungsod sa listahan, ang Shanghai ay may isang populasyon na humigit-kumulang na 24 milyong katao.","Shanghai: An ikaduha nga gidako-i nga syudad ha listahan, an Shanghai mayda ginbabanabana nga populasyon nga mga 24 ka milyon nga tawo.",war-tgl,train,tgl,war
"Ang Galapagos Islands, isang kapuropodang bulkan, ay may iba't ibang uri ng mga hayop kabilang ang higanteng mga palakpak, mga aso, at mga buhay sa dagat.","An Galapagos Islands, usa nga bulkan nga kapuropod-an, mayda magkadurudilain nga mga klase hin hayop upod na an higante nga mga pawikan, mga tuko, ngan mga kinabuhi ha dagat.",war-tgl,train,tgl,war
May dalawang uri ng memorya sa computer.,Kilalaha an duha nga klase hin memorya han kompyuter.,war-tgl,train,tgl,war
"Sana maging araw-araw ang adventure na puno ng pag-ibig, ng katawa, at maraming mga kaibigan sa buhay.","Hinaot unta nga an kada adlaw magin usa nga adbentura nga puno hin gugma, katatawa, ngan damo nga mga sangkay nga balhiboon.",war-tgl,train,tgl,war
Walang irony ha tudling.,Waray irony ha tudling.,war-tgl,train,tgl,war
"Mga Kagawian at Abilidad: Si Oscar ay isang dalubhasa sa kamay-sa-kamay na pakikipaglaban at isa ring dalubhasa sa paggamit ng iba't ibang mga armas, kabilang ang mga pusil at kutsilyo.","Mga Kaabtik ngan Abilidad: Eksperto hi Oscar ha kamot-ha-kamot nga pakig-away sugad man nga maabtik gud ha paggamit hin iba-iba nga armas, upod na an mga pusil ngan kutsilyo.",war-tgl,train,tgl,war
"Ang mga magulang, si John at Mary, ay parehong mga guro sa paaralan at may dalawang anak, ang isang lalaki na nagngangalang Jack at ang isang babae na nagngangalang Emily.","An mga kag-anak nga hira John ngan Mary, pareho mga magturutdo ha eskwelahan ngan mayda hira duha nga anak, usa nga lalaki an ngaran hi Jack ngan usa nga babaye nga hi Emily.",war-tgl,train,tgl,war
"Ang isang tao ay may mga gamit sa pagluluto na maaaring maging pangunahing gamit ng isang pagkain, pagkain o pagkain.","Usa ini nga damo an gamit nga putahe nga pwede matagamtaman komo panguna nga putahe, putahe o meryenda.",war-tgl,train,tgl,war
Ano ang iyong grado sa kalidad ng display sa bag ng mobile phone?,Ano an imo grado han kalidad han display han bag-o nga mobile phone?,war-tgl,train,tgl,war
"Planohin ang iyong ruta: Planohin ang iyong ruta, kasama ang mga lugar ng pag-iwan at mga pag-iwan, at ibahagi ito sa iba bilang mga kasamahan sa paglalakbay.","Planoha an imo ruta: Planoha hin abanse an imo ruta, upod na an mga lugar nga pahuwayan ngan mga pahuway, ngan isumat ito ha usa nga diri ka kaupod ha pagbiyahe.",war-tgl,train,tgl,war
Ang pag-aasa ay hindi na magiging mas detalyado dahil patuloy ang imbestigasyon.,Ginhuhulat pa an kadugangan nga detalye tungod nga nagpapadayon an imbestigasyon.,war-tgl,train,tgl,war
"Kapag nag-install ka at nag-install ng iyong modelo, kailangan mong lumikha ng isang Web Service o API na maaaring gamitin upang makipag-ugnay sa iyong modelo.","Kon nabutang mo na ha surudlan an imo modelo, kinahanglan mo maghimo hin Serbisyo ha Web o API nga mahimo gamiton ha pakig-upod ha imo modelo.",war-tgl,train,tgl,war
"Hindi nag-iisip si Sarah, pumasok sa pintuan, at sa loob ng ilang sandali, naramdaman niyang hindi siya nag-aalis sa loob ng silid at puno ng mga bituin sa lugar.","Waray maghunahuna hi Sarah, sinulod hiya ha purtahan, ngan ha madaliay nga panahon, inabat niya nga baga hin nalupad hiya ha haluag ngan puno hin mga bitoon nga lugar.",war-tgl,train,tgl,war
"Ito ay sinisiyasat sa mga negatibong aspeto, panganib, at posibleng problema.","Ginkikita hini nga kalo an mga negatibo nga bahin, mga peligro, ngan posible nga mga problema.",war-tgl,train,tgl,war
Ang mga giraffe ay may mga napaka-magaling na wika na palaging nagtaka sa mga tao.,An mga girafa may-ada gud hilaba nga liog nga pirme nakakapahipausa ha mga tawo.,war-tgl,train,tgl,war
"Ang dalawang telepono ay maaaring magkaroon ng mga katangian at kapaki-pakinabang, at ang desisyon sa pagitan ng dalawang ito ay sa huli ay sa personal na kagustuhan at prayoridad.","An duha nga telepono may-ada mga kalidad ngan kaluyahan, ngan an desisyon butnga han duha ha kataposan naabot ha personal nga karuyag ngan prayoridad.",war-tgl,train,tgl,war
"Hindi ako mag-Magdalagan sa umaga, ngunit hindi ako mag-uusap sa pag-uusap sa gabi.","Mahilig ako magdalagan ha aga, pero diri ako naruruyag pagdalagan ha kulop.",war-tgl,train,tgl,war
"Personalidad: Hi Olivia makisangkayon, makisangkayon, ngan malaumon.","Personalidad: Hi Olivia makisangkayon, makisangkayon, ngan malaumon.",war-tgl,train,tgl,war
"Ang pag-aari sa isang puwersa ay kontrata sa pag-aari at may mahalagang papel sa pag-aari at pag-aari ng sasakyan, habang ito ay pinapatakbo, nagpaplano o nag-i-install.","An pag-ipit in usa nga pwersa nga nakontra ha pagkiwa ngan mayda importante nga papel kun ano kaupay an pagtrabaho han awto, samtang nagmamaneho man, nagprepreno o nagliliko.",war-tgl,train,tgl,war
"Ang industriya ng serbisyo, kasunod ng sektor ng agrikultura at industriya, ang pinakamalaking tagapag-ambag sa GDP.","An industriya han serbisyo, nga ginsusundan han sektor han agrikultura ngan industriya, amo an pinakadako nga nabulig han iya GDP.",war-tgl,train,tgl,war
Maaari kang maging mapag-aalala sa gabi at kapag ikaw ay naglalakbay o dumalo sa mga okasyon na may maraming tao.,Mahimo ini magin mapulsanon labi na kon nagbibiyahe o kon natambong ha mga okasyon nga may damu nga tawo.,war-tgl,train,tgl,war
"Hindi sila mag-aani, hindi sila mag-aani .","Ha kada dahon, ha kada puno .",war-tgl,train,tgl,war
"Sangkay 1: Para sa akin, ang Yellowstone ay marahil ang paborito ko.","Sangkay 1: Para ha akon, an Yellowstone siguro an akon paborito.",war-tgl,train,tgl,war
"Ang gin ay isang sangkap na may isang katawan ng selula, mga dendrites, at isang axon.","Ginkokomponer ini hin usa nga lawas han selyula, mga dendrite, ngan usa nga axon.",war-tgl,train,tgl,war
Ang isang data engineer ay isang mahalagang kasangkapan para sa pag-unawa at pagpapahayag ng kumplikadong impormasyon at mga gamit sa data.,An pag-imahinar han datos in importante nga garamiton para han pag-intindi ngan pagpasamwak han komplikado nga impormasyon ngan mga uso ha datos.,war-tgl,train,tgl,war
