source_text,target_text,language_pair,split,source_lang,target_lang,data_source
"Para ha mga tawo nga may-ada mga depekto ha pagkiwa o nawad-an hin abilidad ha pagyakan, an teknolohiya han BCI mahimo maghatag hin paagi ha pakig-upod ha kalibotan ha ira palibot","Para sa mga taong may mga depekto sa pag-uusap o nawalan ng kakayahan sa pagsasalita, ang teknolohiya ng BCI ay maaaring magbigay ng paraan upang makipag-ugnay sa mundo sa kanilang paligid",war-tgl,train,war,tgl,alpaca
Serbisyo ha Kustomer: Damu nga kompanya an nagamit hin mga chatbot nga ginpapaandar han AI basi makig-upod ha mga kustomer ngan mag-asikaso han ira mga pakiana 24/7.,Serbisyo sa Customer: Maraming mga kumpanya ang gumagamit ng mga chatbot na pinagana ng AI upang makipag-usap sa mga customer at pangalagaan ang kanilang mga package 24/7.,war-tgl,train,war,tgl,alpaca
"Pinaagi han pag-upod han pagbuhat hin damu nga buruhaton ha aton mga batasan ha pagtrabaho, bangin mapauswag naton an aton pagkaproduktibo ngan makab-ot an mas damu ha gutiay nga panahon.","Sa pamamagitan ng pag-aayon sa paggawa ng mas maraming gawain sa ating mga kaugalian sa trabaho, maaari nating mapabuti ang ating pagiging produktibo at makagawa ng mas maraming bagay sa mas kaunting panahon.",war-tgl,train,war,tgl,alpaca
Ginhangyo niya an akon bulig basi matapos niya dayon an iya mga aradman san-o hiya umupod panlingaw ha mga sangkay.,Hiniling niya ang aking tulong upang matapos niya agad ang kanyang mga aralin bago siya sumama maglibang sa mga kaibigan.,war-tgl,train,war,tgl,alpaca
Igrupo an masunod nga mga butang base han mga ginhatag nga suruklan.,I-group ang mga sumusunod na mga bagay batay sa mga ibinigay ng mga modelo.,war-tgl,train,war,tgl,alpaca
Nangaro hiya hin pasaylo ha iya mga nahimo nga sala ngan nagsaad nga diri na niya ini uutruhon.,Humingi siya ng tawad sa kanyang mga nagawang kasalanan at nangakong hindi na niya ito uulitin.,,train,war,tgl,conversational
"Pinaagi han paghimo hin mga grupo nga may kalabotan ha imo pahina o ha lugar nga naruruyagan han imo mga mamarati, makakahimo ka hin komunidad hin mga membro nga nakikigbahin.","Sa pamamagitan ng paglikha ng mga grupo na may kaugnayan sa iyong pahina o sa lugar kung saan nakikipag-usap ang iyong mga mamarati, maaari kang bumuo ng isang komunidad ng mga kasangkot na miyembro.",war-tgl,train,war,tgl,alpaca
"Maupay ini nga lugar para hin pag-hike, piknik, o pag-usisa la han natural nga kaanyag han lugar.","Ang Maupay ay isang lugar para sa paglalakad, piknik, o pag-e-experiment sa likas na kagandahan ng lugar.",war-tgl,train,war,tgl,alpaca
Lugaring Mahiblon,Ngunit Nakalulungkot.,,train,war,tgl,conversational
nakita niya an iya nawong ha salamin ngan napansin niya an kakapoy han iya mata.,nakita niya ang kanyang mukha sa salamin at napansin niya ang pagod ng kanyang mata.,,train,war,tgl,conversational
"ha duro nga mga kahimtang, mahimo ito magresulta hin pagtikaguti han pag-andar han panhunahuna, kawad-i hin memorya, ngan iba pa nga mga sakit ha nerbiyos.","sa mga normal na kalagayan, maaaring magresulta ito sa mga pag-aalis ng pag-iisip, pagkawala ng memorya, at iba pang mga sakit sa nerbiyos.",war-tgl,train,war,tgl,alpaca
"Harayo ha ubos an mga tulisan, nagtitikaluya an ira mga sumpa ha kada paglabay han segundo.","Sa ilalim ng mga manunulat, ang mga manunulat ay nagpapahintulot ng kanilang mga sumpa sa bawat paglipas ng segundo.",war-tgl,train,war,tgl,alpaca
gintagan niya hin dako nga tip an weyter kay maupay an serbisyo ngan madagmit an ira pagpakaon,binigyan niya ng malaking tip ang weyter dahil maganda ang serbisyo at mabilis ang kanilang pagpapakain,,train,war,tgl,conversational
Nalipay gud hiya han makita niya an iya ngaran ha usa nga artikulo ha dyaryo.,Natuwa talaga siya nang makita niya ang kanyang pangalan sa isang artikulo sa dyaryo.,,train,war,tgl,conversational
Database han Resipe - Paghimo hin database han mga mahimsog ngan marasa nga mga resipe.,Database ng mga Recipe - Paglikha ng isang database ng mga masustansyang at hindi masustansyang mga resipe.,war-tgl,train,war,tgl,alpaca
nakakarawat hiya hin libre nga pagtambal tungod han programa han amon mayor dinhi ha bungto,nakatanggap siya ng libreng paggagamot dahil sa programa ng aming alkalde rito sa bayan,,train,war,tgl,conversational
Ibutang an usa nga ihap nga baryable `i` ha 1 .,Ibutang ang isang us na bilang ng mga variable `i` ha 1 .,war-tgl,train,war,tgl,alpaca
liko dapit wala,liko sa dapit-kaliwa,,train,war,tgl,conversational
"Feeling ko aada ha punta han akon dila ngan nga maaram ako han pulong, pero diri la nahinunumduman.","Ang pakiramdam na nasa dulo ng aking dila at alam ko ang salita, ngunit hindi ako nag-iisip.",war-tgl,train,war,tgl,alpaca
"Mga anggulo, linya ngan mga numero nga nag-uuyag .","Ang mga anggulo, linya at mga numero na tumutukoy .",war-tgl,train,war,tgl,alpaca
An pagbiyahe nga gin-aghat han garbo han kaipa.,Ang pagbiyahe ay gin-aghat ng mga taga-hanga ng kapilya.,war-tgl,train,war,tgl,alpaca
"seguridad han network: an network han mga sistema kinahanglan nga segurado, nga may mga pitad sugad han waray alambre nga pag-encrypte, virtual nga pribado nga networks (vpn) ngan talwas nga mga koneksyon (ssh).","kaligtasan sa network: ang isang network ng mga sistema ay dapat na ligtas, na may mga katangian tulad ng walang-kawat na pag-encrypt, virtual at private networks (vpn) at secure connections (ssh).",war-tgl,train,war,tgl,alpaca
"Pagbuhat hin regular nga pagmintinar han imo sistema han pagpaso ngan pagpabugnaw: An ginmintinar hin maopay nga sistema mas mag-aandar hin epektibo, salit diri gud magamit an koryente.","Ang regular at walang-pag-aayos na pag-aayos ng iyong sistema ng pagpapahayag at pag-init: Ang isang mas mahusay na pag-aayos ng sistema ngunit hindi epektibo, ay maaaring hindi na gumamit ng kuryente.",war-tgl,train,war,tgl,alpaca
"Adi an pipira nga tip nga makakabulig:

1.",May ilang mga tip na maaaring makatulong: 1.,war-tgl,train,war,tgl,alpaca
"Makakabulig gihapon an AI nga ma-automate an proseso han pagkilala han mga sakit pinaagi han pag-analisar han mga rekord han medisina, CT scans ngan MRI scans hin madagmit ngan eksakto.","Ang AI ay maaari ring makatulong sa pag-automate ng proseso ng pagtuklas ng sakit sa pamamagitan ng mas mabilis at mas tumpak na pag-analisa ng mga talaan sa medisina, CT scan at MRI scan.",war-tgl,train,war,tgl,alpaca
Lumupad hi Benny ha igbaw ha langit para mamiling hin lungib nga waray sulod.,Lumupad si Benny sa itaas ng langit para maghanap ng walang-kailangan na lugar.,war-tgl,train,war,tgl,alpaca
"kamatis: an kamatis usa nga panguna nga sangkap ha pagkaon han mediteranyo ngan ginagamit ha iba-iba nga putahe, tikang ha salad ngadto ha mga sarsa han pasta tubtob ha mga pitas.","kamatis: ang kamatis ay isang pangunahing sangkap ng diyeta sa mediteraneo at ginagamit sa iba't ibang mga pagkain, mula sa salad hanggang sa mga pasta sauce hanggang sa mga pitas.",war-tgl,train,war,tgl,alpaca
Hin-o an nagdaog han 2020 Super Bowl?,Ano ang pag-aasa ng 2020 Super Bowl?,war-tgl,train,war,tgl,alpaca
"Sangkay 2: Nakatrabaho ako hini nga kompanya han tech, urusahon an ira ginbubuhat ha natad han AI.","Sangkay 2: Nagtrabaho ako sa isang tech company, at nag-aaral ako kung ano ang ginagawa nila sa AI.",war-tgl,train,war,tgl,alpaca
"isurat utro an masunod nga tudling gamit an positibo nga mga pulong ngan mga pulong imbes nga negatibo: ""diri posible nga makab-ot ini nga panuyo.""","isulat ang sumusunod na mga pagpapahayag na may mga positibong salita at mga salita sa halip na negatibo: ""hindi posible na ito ay mangyari sa iyo"".",war-tgl,train,war,tgl,alpaca
"Enero 6, 2021: Nagkakatitirok an Kongreso para magsertipikar han botos han Electoral College.","Enero 6, 2021: Nagkakatitirok sa Kongreso para magsertipikar ng boto ng Electoral College.",war-tgl,train,war,tgl,alpaca
"Sugad nga kabulig han AI, waray ako pisikal nga lawas o mga eksperyensya ha kinabuhi nga akon kalugaringon.","Bilang isang kasamang AI, wala akong pisikal na katawan o karanasan sa buhay sa aking sarili.",war-tgl,train,war,tgl,alpaca
gin-aandam na han komite an dako nga entablado para ha programa nga pagbubuhaton buwas ha plasa,inihahanda na ng komite ang malaking entablado para sa programa na gaganapin bukas sa plasa,,train,war,tgl,conversational
"Namati hin maupay hi Pikachu, ngan bisan kun diri hiya nakakayakan hin mga pulong, naabat ni Ash nga nagtitikakusog an bugkos ha ira.","Hindi naman nag-aalala si Pikachu, at kahit na hindi niya sinabi ang mga salita, sinabi ni Ash na nagtitikakusog at nag-bugsos sa kanila.",war-tgl,train,war,tgl,alpaca
diri hiya sigurado kon mapadayon pa hiya han iya pag-eskwela tungod han kakulangan hin kwarta,hindi siya sigurado kung magpapatuloy pa siya sa kanyang pag-aaral dahil sa kakulangan ng pera,,train,war,tgl,conversational
Naghahatag ini hin panhatag hin posibilidad ha posible nga sunod nga mga token para han kada posisyon.,Ang mga ito ay nagbibigay ng isang pagbibigay ng posibilidad na kung posible ang mga sumusunod na mga token para sa bawat posisyon.,war-tgl,train,war,tgl,alpaca
"Nag-ihap an referee tubtob ha tulo ngan tapos na, diri gud katoohan nga partido!","Ang pag-iipis ng referee hanggang sa ikatlo at pagkatapos ay, hindi talaga katatagan ng partido!",war-tgl,train,war,tgl,alpaca
"Isurat utro ini nga tudling ""Baga hin diri ako nakakahimo hin desisyon"" ha aktibo nga tingog.","Ang mga tala ay may pamagat na ""Bakit hindi ako nakapagpasya"" sa isang aktibo na tinig.",war-tgl,train,war,tgl,alpaca
"An adlaw nalunod ha ubos, .","An adlaw nalunod ha ubos, .",war-tgl,train,war,tgl,alpaca
nalipay an bug-os nga komunidad han makita nira an bag-o nga karsada nga ginsemento han gobyerno yana nga tuig,natuwa ang buong komunidad nang makita nila ang bagong kalsada na sinesemento ng gobyerno ngayong taon,,train,war,tgl,conversational
"Mahimo ini mag-upod hin mga uyag ha mga pulong, mga puzzle, mga pag-uyag hin papel, ngan iba pa.

2.","Maaari itong isama sa mga laro ng salita, puzzle, laro ng papel, at iba pa. 2.",war-tgl,train,war,tgl,alpaca
"imprinta ()

 Kodigo han drayber ha pagsulay han programa .",i-print () Ang code ng driver sa pag-print ng programa .,war-tgl,train,war,tgl,alpaca
"artikulo: nadiskobrehan han mga syentipiko an bag-o nga tanom ha kagurangan han amazon

nadiskobrehan han mga syentista an bag-o nga klase han nasagka nga vine ha kagurangan han amazon.",artikulo: pagtuklas ng mga siyentipiko ng bag-o na tanaman sa amazon forest pagtuklas ng mga siyentipiko ng bag-o na tanaman sa amazon forest sa vineyards sa amazon forest.,war-tgl,train,war,tgl,alpaca
"dugang pa, an pagpili hin mga tanom nga diri nahuhuraw ngan paggrupo hito uyon ha ira panginahanglan hin tubig makakatipig liwat hin tubig.","karagdagan pa, ang mga halaman ay dapat na piliin at i-group ayon sa kanilang pangangailangan ng tubig na higit sa lahat sa pamamagitan ng tubig.",war-tgl,train,war,tgl,alpaca
Usa nga proposisyon ha negosyo .,Isa sa mga proposal sa negosyo .,war-tgl,train,war,tgl,alpaca
"Kun waray usa nga indibidwal, diri kumpleto an retrato.","Kung walang isang indibidwal, hindi kumpleto ang isang larawan.",war-tgl,train,war,tgl,alpaca
Matig-a na ini nga kan-on kay maiha na ini nga hinalbot didto han sulod hiton aton rice cooker,Matigas na itong kanin dahil matagal na itong nahango doon sa loob ng ating rice cooker,war-tgl,train,war,tgl,alpaca
Tagpira it pasahe pakadto ha Ormoc?,Magkano ang pamasahe papuntang Ormoc?,,train,war,tgl,alpaca
"Ini nga mga tensyon ngan mga alyansa, upod han duro nga nasyonalismo ngan militarismo hito nga panahon, nakahimo hin komplikado ngan diri marig-on nga kahimtang nga nagtikang hin girra han 1914","Ang mga tensyon at alyansa na ito, kasama ang mga pag-uumpisa ng nasyonalismo at militarismo sa panahong iyon, ay naging komplikado at hindi matatag sa kalagayan na nagsimulang digmaan noong 1914",war-tgl,train,war,tgl,alpaca
"PageRank algorithm: Ginhimo han Google, an PageRank usa nga algorithm nga nagsusukol han importansya han mga pakli han web base han kalidad ngan kadamo han mga sumpay nga nagtutudlok ha ira.","PageRank algorithm: Ginawa ng Google, ang PageRank ay isang algorithm na nagbabalangkas ng kahalagahan ng mga webpage batay sa kalidad at bilang ng mga sumpay na tumutukoy sa mga ito.",war-tgl,train,war,tgl,alpaca
"damo pa an iba, upod na an mga tropikal nga bagyo, pagbaha, ngan pag-ubos han tuna, nga nakaapekto ha mga tawo ngan palibot han nasud.","ang iba pa, kabilang ang tropikal na bagyo, pagbaha, at pag-uubos ng tuna, ay maaaring makaapekto sa mga tao at sa kapaligiran ng bansa.",war-tgl,train,war,tgl,alpaca
Damu an iya kasangkayan ngan iginsumat ha ira an iya mga istorya.,Marami ang kanyang mga kaibigan at sinabi sa kanila ang kanyang mga kuwento.,war-tgl,train,war,tgl,alpaca
"Nakita ko an imo litrato nga gin-upload ha social media, baga hin nag-enjoy kamo didto ha inyo bakasyon","Nakita ko ang iyong litrato na in-upload sa social media, mukhang nag-enjoy kayo roon sa inyong bakasyon",,train,war,tgl,conversational
"Samtang natapos an salida, nakikita naton hi Chris ngan an iya anak nga nag-uuyag ha parke, nagtatawa ngan nalilipay ha pag-upod ha kada tagsa.","Habang nagtatapos ang pelikula, makikita natin si Chris at ang kaniyang anak na lalaki na naglalaro sa parke, nakakatawa at nasisiyahan sa pag-aayos ng bawat isa.",war-tgl,train,war,tgl,alpaca
Ano ba an imo ginhihimo bug-os nga gab-i nga puyat ka man gud pagmata mo yana?,Ano ba ang ginagawa mo buong gabi at puyat na puyat ka pagkagising mo ngayon?,war-tgl,train,war,tgl,alpaca
Inabat niya an kasubo ngan kapakyasan.,Inabat niya ang isang negosyo at kapakyasan.,war-tgl,train,war,tgl,alpaca
"Dugang pa, damu nga estudyante an naatubang hin kakurian ha pagpahiuyon ha bag-o nga digital nga palibot han pag-aram, ngan an iba nakukurian nga magpabilin nga naaghat ngan nakikigbahin durante han virtual nga mga leksyon.","Dagdag pa, maraming mga mag-aaral ang may hirap na makaranas ng digital na pag-a-experience sa kapaligiran sa pag-aaral, at ang iba ay nahihirapan na manatili at makibahagi sa mga virtual na aralin.",war-tgl,train,war,tgl,alpaca
"Pagbag-o hini nga tudling: ""An pusa naglingkod ha banig"".","Ang pag-uusap ay tulad ng sa tula: ""Ang pusa ay nakaupo sa banig"".",war-tgl,train,war,tgl,alpaca
"Ha katapusan nasabtan ni Gidget nga diri ini gintuyo nga magin surugoon, kundi kaupod, sangkay.","Sa wakas ay napagtanto ni Gidget na hindi siya dapat maging isang alipin, kundi isang kaibigan.",war-tgl,train,war,tgl,alpaca
Diri ako pwede uminom hin matugnaw nga tubig kay hitaas an akon kalatgon ngan nasakit an akon tutunlan,Hindi ako pwedeng uminom ng malamig na tubig dahil mataas ang aking lagnat at sumasakit ang aking lalamunan,,train,war,tgl,conversational
Protokol sa Pagbalhin sa Hypertext (HTTP),Hypertext Pagbalhin Protocol (HTTP),war-tgl,train,war,tgl,alpaca
Ano an imo ginbubuhat?,Ano ang ginagawa mo?,war-tgl,train,war,tgl,alpaca
"kundi binmaton an ginoo, â€œdiri ini mahinanabo. kon may-ada magpatay ha imo, pagbabaydan liwat ini hin pito nga kinabuhi.â€ sanglit ginbutangan han ginoo hi cain hin tigaman basi diri hiya pagpatayon han bisan hin-o nga makakita ngan igkatapo niya","at sinabi sa kanya ng panginoon, â€œhindi! sinumang pumatay kay cain ay pitong ulit na gagantihan.â€ at nilagyan ng panginoon ng isang tanda si cain upang huwag siyang patayin ng sinumang makakita sa kanya",,train,war,tgl,conversational
Mahusay gud pagkit-on an mga dekorasyon ha karsada kon nagtitikang na an bulan han piyesta,Magandang pagmasdan ang mga dekorasyon sa kalsada kapag nagsisimula na ang buwan ng pista,,train,war,tgl,conversational
Nagtatrabaho an akon tatay ha pikas nga bungto sanglit panagsa la hiya umuli,Nagtatrabaho ang tatay ko sa kabilang bayan kaya madalang siyang umuwi,,train,war,tgl,conversational
"Basi makalkulo an lugar han usa nga rektanggulo, imo gindudugngan an kahilaba han usa nga ligid ha kahilaba han luyo nga ligid.","Upang matukoy ang lugar ng isang rectangle, ang mga kahilaba ay nakatali sa isang bahagi ng isang rectangle at ang mga kahilaba ay nakatali sa kabilang bahagi ng isang rectangle.",war-tgl,train,war,tgl,alpaca
Gin-gamit niya an iya kinabuhi ha pagtikang ha pagbiling hin pag-usisa ha kalugaringon.,Ginugol niya ang kanyang buhay sa pagsisimula ng paghahanap ng pag-iisa.,war-tgl,train,war,tgl,alpaca
Ginrerekomenda nga hunahunaon mo an pag-upgrade han imo server o pagpatuman hin masusukol nga arkitektura han web basi malikyan an tidaraon nga pag-undang tungod han hitaas nga trapiko.,Inirerekomenda na isaalang-alang ang pag-upgrade ng iyong server o pag-implementar ng mga pag-aayos sa arkitektura ng web upang maiwasan ang pagkawala ng oras sa website dahil sa mataas na trapiko.,war-tgl,train,war,tgl,alpaca
"Naghahatag ini hin paagi hin pakig-upod ha mga kustomer ha makalilipay ngan interaktibo nga paagi, samtang nagtitirok gihapon hin mga datos nga magamit para mas mapahiuyon an mga paningkamot ha pagpamaligya ha tidaraon.","Nagbibigay ito ng isang paraan upang makisali sa mga customer sa isang kasiya-siya at interactive na paraan, habang nakukuha pa rin ng data na magagamit upang mapabuti ang mga pagsisikap sa online marketing.",war-tgl,train,war,tgl,alpaca
makalilipay pamatian an mga bag-o nga kanta nga ginpa-gawas ha radyo yana,nakakatuwang pakinggan ang mga bagong kanta na inilabas sa radyo ngayon,,train,war,tgl,conversational
"Samtang an mga SSRI in kasagaran nga ginrerekomenda komo maiha nga pagtambal, an mga benzodiazepine in ginagamit para hin halipot nga pag-upay.","Habang ang mga SSRI ay karaniwang inirerekomenda bilang pangunahing gamot, ang mga benzodiazepine ay ginagamit para sa hindi pang-aabuso.",war-tgl,train,war,tgl,alpaca
"ig-unabi an gintikangan han masunod nga kinutlo: ""an kaibahan han aton ginbubuhat ngan han aton kaya buhaton in igo na ha pagsolbar han kadam-an nga mga problema han kalibutan"".","inihula niya ang simula ng mga sumusunod na mga pahayag: ""ang pagkakaiba sa kung ano ang ating ginagawa at kung ano ang ating magagawa ay magiging isang hakbang sa paglutas sa maraming problema sa mundo"".",war-tgl,train,war,tgl,alpaca
Pag-ayos han proseso han aplikasyon: Himoa nga simple ngan epektibo an proseso han aplikasyon kutob ha mahihimo basi diri mawad-an hin interes o madismaya an mga kandidato.,Pag-i-simplify ang proseso ng aplikasyon: Gawin na simple at epektibong proseso ng aplikasyon upang hindi mawala ang interes o madismaya ang mga kandidato.,war-tgl,train,war,tgl,alpaca
